244,11,774122267204,12.213
245,12,774141334004,10.769
246,13,774160263005,10.951
247,14,774181851506,14.778
248,15,774204648406,21.192
249,16,774225370107,19.974
250,17,774245668807,25.349
251,18,774270965208,29.395
252,19,774289424509,27.877
253,20,774306079309,22.310
254,21,774324639910,21.701
255,22,774344253110,23.847
256,23,774365266611,32.929
257,24,774385683212,24.677
258,0,774403932612,18.312
259,1,774423200813,18.627
260,2,774440864213,18.180
261,3,774462306714,20.731
262,4,774484253314,20.496
263,5,774505878015,18.898
264,6,774525107216,26.587
265,7,774549613316,34.267
266,8,774570211117,23.054
267,9,774586078517,23.218
268,10,774605444718,25.678
269,11,774629462219,28.129
270,12,774652337819,23.084
271,13,774670872120,24.824
272,14,774693178120,28.996
273,15,774704172421,22.523
274,16,774725487021,19.304
275,17,774743225022,19.799
276,18,774764683223,17.622
277,19,774789844123,21.668
278,20,774814234824,37.386
279,21,774838498425,31.439
280,22,774853120325,26.761
281,23,774870501226,26.855
282,24,774889143326,30.890
283,0,774904425127,23.276
284,1,774926564227,31.103
285,2,774948091928,26.646
286,3,774968741428,22.442
287,4,774989464229,28.063
288,5,775006110630,23.594
289,6,775025519930,21.146
290,7,775045915531,20.579
291,8,775064109131,18.278
292,9,775083165532,26.164
293,10,775104673732,24.628
294,11,775125677833,16.142
295,12,775141972233,13.019
296,13,775160410034,16.436
297,14,775181914335,23.950
298,15,775204648335,20.115
299,16,775229594236,28.833
300,17,775246052137,27.023
301,18,775274818537,25.103
302,19,775289601638,24.458
303,20,775303563838,24.254
304,21,775329169139,19.867
305,22,775346548839,15.609
306,23,775363851440,18.513
307,24,775389442441,20.113
308,0,775407931741,39.800
309,1,775429800442,38.243
310,2,775460962843,26.653
311,3,775470565343,36.550
312,4,775491369444,27.736
313,5,775510322244,20.106
314,6,775523962845,21.550
315,7,775542272045,28.100
316,8,775571451246,24.280
317,9,775584215946,20.237
318,10,775601973447,16.483
319,11,775622348647,12.430
320,12,775640279048,16.851
321,13,775660413349,10.357
322,14,775683941649,13.396
323,15,775701243650,11.784
324,16,775719960850,12.976
325,17,775746885751,30.373
326,18,775770591352,24.002
327,19,775785143252,23.469
328,20,775805580753,25.015
329,21,775826447053,25.589
330,22,775851188354,32.621
331,23,775872826755,31.390
332,24,775887896855,24.587
333,0,775907739456,26.942
334,1,775933506956,26.763
335,2,775955554757,28.390
336,3,775968877857,30.606
337,4,775995477558,36.173
338,5,776006960659,29.660
339,6,776028295859,18.116
340,7,776041740560,17.344
341,8,776060273760,10.677
342,9,776080066661,12.570
343,10,776100318461,12.433
344,11,776120955762,10.629
345,12,776140619862,9.649
346,13,776160881263,10.288
347,14,776180582264,10.370
348,15,776200844864,10.185
349,16,776221329265,11.473
350,17,776240839065,11.470
351,18,776260577866,10.975
352,19,776280553167,11.370
353,20,776301072667,18.685
354,21,776323540468,17.338
355,22,776344632968,26.200
356,23,776362659169,23.320
357,24,776387231270,25.904
358,0,776404972170,22.332
359,1,776424498471,22.790
360,2,776448634371,24.048
361,3,776470111572,24.039
362,4,776487351973,22.680
363,5,776502964873,19.190
364,6,776524490074,21.974
365,7,776546686274,20.600
366,8,776563814875,20.496
367,9,776584212075,17.151
368,10,776605185876,17.344
369,11,776626104677,19.802
370,12,776646496877,28.069
371,13,776668390078,25.975
372,14,776688660878,24.512
373,15,776706731279,23.598
374,16,776727375879,32.661
375,17,776748165580,22.718
376,18,776767548581,19.170
377,19,776785263981,20.849
378,20,776805941082,22.373
379,21,776828418482,18.439
380,22,776843558983,16.935
381,23,776862132583,20.839
382,24,776885273084,28.619
383,0,776903997785,25.463
384,1,776927509885,26.876
385,2,776948791286,28.959
386,3,776965889386,23.449
387,4,776985875287,20.558
388,5,777013851988,23.967
389,6,777027245988,26.660
390,7,777049668389,20.389
391,8,777063091089,29.580
392,9,777085382490,33.466
393,10,777110780691,27.914
394,11,777129484791,33.684
395,12,777152860492,34.027
396,13,777171512292,24.014
397,14,777189713293,17.741
398,15,777204260893,15.488
399,16,777224721694,13.696
400,17,777243148194,13.262
401,18,777262409695,14.548
402,19,777285065096,12.380
403,20,777301125096,10.570
404,21,777320494597,11.552
405,22,777340876897,11.455
406,23,777360185898,11.866
407,24,777380721598,11.118
408,0,777401402699,11.499
409,1,777420829300,10.158
410,2,777441105600,9.981
411,3,777460091801,10.350
412,4,777480099401,9.916
413,5,777499928302,10.274
414,6,777520295503,9.796
415,7,777540621203,12.605
416,8,777560293104,10.279
417,9,777580164804,10.122
418,10,777600541605,9.485
419,11,777620453405,9.163
420,12,777639881306,9.315
421,13,777660088607,9.366
422,14,777679797307,10.559
423,15,777700339908,9.559
424,16,777719992408,10.628
425,17,777740173609,10.252
426,18,777760179509,9.802
427,19,777779972310,10.525
428,20,777800454312,9.852
429,21,777820219313,9.158
430,22,777840273914,10.018
431,23,777860254715,10.487
432,24,777880236917,14.529
433,0,777900795118,11.942
434,1,777921333719,13.351
435,2,777941319121,12.692
436,3,777961970422,11.350
437,4,777981063123,11.625
438,5,778000810524,10.518
439,6,778020606626,10.023
440,7,778040324627,13.059
441,8,778060554528,10.109
442,9,778080483430,10.401
443,10,778100388531,10.678
444,11,778120562132,10.532
